precinct,party_detailed,votes,county_name,county_fips,candidate
PRECINCT 012,REPUBLICAN,881,YUMA,4027,MARTHA MCSALLY
PRECINCT 013,DEMOCRAT,400,YUMA,4027,KYRSTEN SINEMA
PRECINCT 013,GREEN,25,YUMA,4027,ANGELA GREEN
PRECINCT 013,REPUBLICAN,330,YUMA,4027,MARTHA MCSALLY
PRECINCT 014,DEMOCRAT,113,YUMA,4027,KYRSTEN SINEMA
PRECINCT 014,GREEN,18,YUMA,4027,ANGELA GREEN
PRECINCT 014,REPUBLICAN,148,YUMA,4027,MARTHA MCSALLY
PRECINCT 015,DEMOCRAT,540,YUMA,4027,KYRSTEN SINEMA
PRECINCT 015,GREEN,50,YUMA,4027,ANGELA GREEN
PRECINCT 015,REPUBLICAN,759,YUMA,4027,MARTHA MCSALLY
PRECINCT 016,DEMOCRAT,434,YUMA,4027,KYRSTEN SINEMA
PRECINCT 016,GREEN,41,YUMA,4027,ANGELA GREEN
PRECINCT 016,REPUBLICAN,496,YUMA,4027,MARTHA MCSALLY
PRECINCT 017,DEMOCRAT,568,YUMA,4027,KYRSTEN SINEMA
PRECINCT 017,GREEN,54,YUMA,4027,ANGELA GREEN
PRECINCT 017,REPUBLICAN,1192,YUMA,4027,MARTHA MCSALLY
PRECINCT 018,DEMOCRAT,22,YUMA,4027,KYRSTEN SINEMA
PRECINCT 018,GREEN,1,YUMA,4027,ANGELA GREEN
PRECINCT 018,REPUBLICAN,106,YUMA,4027,MARTHA MCSALLY
PRECINCT 019,DEMOCRAT,32,YUMA,4027,KYRSTEN SINEMA
PRECINCT 019,GREEN,5,YUMA,4027,ANGELA GREEN
PRECINCT 019,REPUBLICAN,43,YUMA,4027,MARTHA MCSALLY
PRECINCT 020,DEMOCRAT,398,YUMA,4027,KYRSTEN SINEMA
PRECINCT 020,GREEN,29,YUMA,4027,ANGELA GREEN
PRECINCT 020,REPUBLICAN,904,YUMA,4027,MARTHA MCSALLY
PRECINCT 021,DEMOCRAT,4,YUMA,4027,KYRSTEN SINEMA
PRECINCT 021,GREEN,0,YUMA,4027,ANGELA GREEN
PRECINCT 021,REPUBLICAN,15,YUMA,4027,MARTHA MCSALLY
PRECINCT 022,DEMOCRAT,476,YUMA,4027,KYRSTEN SINEMA
PRECINCT 022,GREEN,45,YUMA,4027,ANGELA GREEN
PRECINCT 022,REPUBLICAN,914,YUMA,4027,MARTHA MCSALLY
PRECINCT 023,DEMOCRAT,410,YUMA,4027,KYRSTEN SINEMA
PRECINCT 023,GREEN,30,YUMA,4027,ANGELA GREEN
PRECINCT 023,REPUBLICAN,920,YUMA,4027,MARTHA MCSALLY
PRECINCT 024,DEMOCRAT,888,YUMA,4027,KYRSTEN SINEMA
PRECINCT 024,GREEN,99,YUMA,4027,ANGELA GREEN
PRECINCT 024,REPUBLICAN,2437,YUMA,4027,MARTHA MCSALLY
PRECINCT 025,DEMOCRAT,502,YUMA,4027,KYRSTEN SINEMA
PRECINCT 025,GREEN,25,YUMA,4027,ANGELA GREEN
PRECINCT 025,REPUBLICAN,1397,YUMA,4027,MARTHA MCSALLY
PRECINCT 026,DEMOCRAT,170,YUMA,4027,KYRSTEN SINEMA
PRECINCT 026,GREEN,13,YUMA,4027,ANGELA GREEN
PRECINCT 026,REPUBLICAN,95,YUMA,4027,MARTHA MCSALLY
PRECINCT 027,DEMOCRAT,211,YUMA,4027,KYRSTEN SINEMA
PRECINCT 027,GREEN,14,YUMA,4027,ANGELA GREEN
PRECINCT 027,REPUBLICAN,249,YUMA,4027,MARTHA MCSALLY
PRECINCT 028,DEMOCRAT,191,YUMA,4027,KYRSTEN SINEMA
PRECINCT 028,GREEN,9,YUMA,4027,ANGELA GREEN
PRECINCT 028,REPUBLICAN,106,YUMA,4027,MARTHA MCSALLY
PRECINCT 029,DEMOCRAT,1146,YUMA,4027,KYRSTEN SINEMA
PRECINCT 029,GREEN,47,YUMA,4027,ANGELA GREEN
PRECINCT 029,REPUBLICAN,122,YUMA,4027,MARTHA MCSALLY
PRECINCT 030,DEMOCRAT,1082,YUMA,4027,KYRSTEN SINEMA
PRECINCT 030,GREEN,51,YUMA,4027,ANGELA GREEN
PRECINCT 030,REPUBLICAN,113,YUMA,4027,MARTHA MCSALLY
PRECINCT 031,DEMOCRAT,1371,YUMA,4027,KYRSTEN SINEMA
PRECINCT 031,GREEN,71,YUMA,4027,ANGELA GREEN
PRECINCT 031,REPUBLICAN,194,YUMA,4027,MARTHA MCSALLY
PRECINCT 032,DEMOCRAT,356,YUMA,4027,KYRSTEN SINEMA
PRECINCT 032,GREEN,29,YUMA,4027,ANGELA GREEN
PRECINCT 032,REPUBLICAN,195,YUMA,4027,MARTHA MCSALLY
PRECINCT 033,DEMOCRAT,135,YUMA,4027,KYRSTEN SINEMA
PRECINCT 033,GREEN,8,YUMA,4027,ANGELA GREEN
PRECINCT 033,REPUBLICAN,197,YUMA,4027,MARTHA MCSALLY
PRECINCT 034,DEMOCRAT,102,YUMA,4027,KYRSTEN SINEMA
PRECINCT 034,GREEN,7,YUMA,4027,ANGELA GREEN
PRECINCT 034,REPUBLICAN,315,YUMA,4027,MARTHA MCSALLY
PRECINCT 035,DEMOCRAT,414,YUMA,4027,KYRSTEN SINEMA
PRECINCT 035,GREEN,20,YUMA,4027,ANGELA GREEN
PRECINCT 035,REPUBLICAN,541,YUMA,4027,MARTHA MCSALLY
PRECINCT 036,DEMOCRAT,557,YUMA,4027,KYRSTEN SINEMA
PRECINCT 036,GREEN,41,YUMA,4027,ANGELA GREEN
PRECINCT 036,REPUBLICAN,572,YUMA,4027,MARTHA MCSALLY
PRECINCT 037,DEMOCRAT,532,YUMA,4027,KYRSTEN SINEMA
PRECINCT 037,GREEN,36,YUMA,4027,ANGELA GREEN
PRECINCT 037,REPUBLICAN,321,YUMA,4027,MARTHA MCSALLY
PRECINCT 038,DEMOCRAT,517,YUMA,4027,KYRSTEN SINEMA
PRECINCT 038,GREEN,37,YUMA,4027,ANGELA GREEN
PRECINCT 038,REPUBLICAN,470,YUMA,4027,MARTHA MCSALLY
PRECINCT 039,DEMOCRAT,472,YUMA,4027,KYRSTEN SINEMA
PRECINCT 039,GREEN,28,YUMA,4027,ANGELA GREEN
PRECINCT 039,REPUBLICAN,582,YUMA,4027,MARTHA MCSALLY
PRECINCT 040,DEMOCRAT,516,YUMA,4027,KYRSTEN SINEMA
PRECINCT 040,GREEN,42,YUMA,4027,ANGELA GREEN
PRECINCT 040,REPUBLICAN,559,YUMA,4027,MARTHA MCSALLY
PRECINCT 041,DEMOCRAT,552,YUMA,4027,KYRSTEN SINEMA
PRECINCT 041,GREEN,28,YUMA,4027,ANGELA GREEN
PRECINCT 041,REPUBLICAN,687,YUMA,4027,MARTHA MCSALLY
PRECINCT 042,DEMOCRAT,697,YUMA,4027,KYRSTEN SINEMA
PRECINCT 042,GREEN,60,YUMA,4027,ANGELA GREEN
PRECINCT 042,REPUBLICAN,580,YUMA,4027,MARTHA MCSALLY
PRECINCT 043,DEMOCRAT,10,YUMA,4027,KYRSTEN SINEMA
PRECINCT 043,GREEN,1,YUMA,4027,ANGELA GREEN
PRECINCT 043,REPUBLICAN,12,YUMA,4027,MARTHA MCSALLY
PRECINCT 044,DEMOCRAT,0,YUMA,4027,KYRSTEN SINEMA
PRECINCT 044,GREEN,0,YUMA,4027,ANGELA GREEN
PRECINCT 044,REPUBLICAN,0,YUMA,4027,MARTHA MCSALLY
PROVINCE,DEMOCRAT,1508,PINAL,4021,KYRSTEN SINEMA
PROVINCE,GREEN,63,PINAL,4021,ANGELA GREEN
PROVINCE,REPUBLICAN,1692,PINAL,4021,MARTHA MCSALLY
PUERCO 48.1 SD18,DEMOCRAT,481,APACHE,4001,KYRSTEN SINEMA
PUERCO 48.1 SD18,GREEN,51,APACHE,4001,ANGELA GREEN
PUERCO 48.1 SD18,REPUBLICAN,202,APACHE,4001,MARTHA MCSALLY
QUAIL HOLLOW,DEMOCRAT,583,PINAL,4021,KYRSTEN SINEMA
QUAIL HOLLOW,GREEN,44,PINAL,4021,ANGELA GREEN
QUAIL HOLLOW,REPUBLICAN,1033,PINAL,4021,MARTHA MCSALLY
QUATRO CERROS #21,DEMOCRAT,12,GRAHAM,4009,KYRSTEN SINEMA
QUATRO CERROS #21,GREEN,2,GRAHAM,4009,ANGELA GREEN
QUATRO CERROS #21,REPUBLICAN,45,GRAHAM,4009,MARTHA MCSALLY
QUEEN CREEK,DEMOCRAT,994,PINAL,4021,KYRSTEN SINEMA
QUEEN CREEK,GREEN,39,PINAL,4021,ANGELA GREEN
QUEEN CREEK,REPUBLICAN,1600,PINAL,4021,MARTHA MCSALLY
QUEEN CREEK SOUTH,DEMOCRAT,455,PINAL,4021,KYRSTEN SINEMA
QUEEN CREEK SOUTH,GREEN,20,PINAL,4021,ANGELA GREEN
QUEEN CREEK SOUTH,REPUBLICAN,672,PINAL,4021,MARTHA MCSALLY
QUEEN VALLEY,DEMOCRAT,115,PINAL,4021,KYRSTEN SINEMA
QUEEN VALLEY,GREEN,7,PINAL,4021,ANGELA GREEN
QUEEN VALLEY,REPUBLICAN,264,PINAL,4021,MARTHA MCSALLY
RANDOLPH,DEMOCRAT,161,PINAL,4021,KYRSTEN SINEMA
RANDOLPH,GREEN,13,PINAL,4021,ANGELA GREEN
RANDOLPH,REPUBLICAN,255,PINAL,4021,MARTHA MCSALLY
RED MESA 51.1,DEMOCRAT,75,APACHE,4001,KYRSTEN SINEMA
RED MESA 51.1,GREEN,5,APACHE,4001,ANGELA GREEN
RED MESA 51.1,REPUBLICAN,19,APACHE,4001,MARTHA MCSALLY
RED ROCK,DEMOCRAT,377,PINAL,4021,KYRSTEN SINEMA
RED ROCK,GREEN,33,PINAL,4021,ANGELA GREEN
RED ROCK,REPUBLICAN,799,PINAL,4021,MARTHA MCSALLY
RED VALLEY 52.1,DEMOCRAT,238,APACHE,4001,KYRSTEN SINEMA
RED VALLEY 52.1,GREEN,18,APACHE,4001,ANGELA GREEN
RED VALLEY 52.1,REPUBLICAN,75,APACHE,4001,MARTHA MCSALLY
RIO RICO 7,DEMOCRAT,1074,SANTA CRUZ,4023,KYRSTEN SINEMA
RIO RICO 7,GREEN,48,SANTA CRUZ,4023,ANGELA GREEN
RIO RICO 7,REPUBLICAN,655,SANTA CRUZ,4023,MARTHA MCSALLY
ROCK POINT 54.1,DEMOCRAT,540,APACHE,4001,KYRSTEN SINEMA
ROCK POINT 54.1,GREEN,15,APACHE,4001,ANGELA GREEN
ROCK POINT 54.1,REPUBLICAN,66,APACHE,4001,MARTHA MCSALLY
ROOSEVELT,DEMOCRAT,34,GILA,4007,KYRSTEN SINEMA
ROOSEVELT,GREEN,3,GILA,4007,ANGELA GREEN
ROOSEVELT,REPUBLICAN,103,GILA,4007,MARTHA MCSALLY
ROUGH ROCK 56.1/56.2,DEMOCRAT,322,APACHE,4001,KYRSTEN SINEMA
ROUGH ROCK 56.1/56.2,GREEN,14,APACHE,4001,ANGELA GREEN
ROUGH ROCK 56.1/56.2,REPUBLICAN,50,APACHE,4001,MARTHA MCSALLY
ROUND ROCK 58.1,DEMOCRAT,390,APACHE,4001,KYRSTEN SINEMA
ROUND ROCK 58.1,GREEN,11,APACHE,4001,ANGELA GREEN
ROUND ROCK 58.1,REPUBLICAN,43,APACHE,4001,MARTHA MCSALLY
ROUND VALLEY 59.1-59.5,DEMOCRAT,88,APACHE,4001,KYRSTEN SINEMA
ROUND VALLEY 59.1-59.5,GREEN,13,APACHE,4001,ANGELA GREEN
ROUND VALLEY 59.1-59.5,REPUBLICAN,398,APACHE,4001,MARTHA MCSALLY
SACATON,DEMOCRAT,245,PINAL,4021,KYRSTEN SINEMA
SACATON,GREEN,20,PINAL,4021,ANGELA GREEN
SACATON,REPUBLICAN,41,PINAL,4021,MARTHA MCSALLY
SADDLEBROOKE EAST,DEMOCRAT,906,PINAL,4021,KYRSTEN SINEMA
SADDLEBROOKE EAST,GREEN,18,PINAL,4021,ANGELA GREEN
SADDLEBROOKE EAST,REPUBLICAN,1422,PINAL,4021,MARTHA MCSALLY
SADDLEBROOKE WEST,DEMOCRAT,1011,PINAL,4021,KYRSTEN SINEMA
SADDLEBROOKE WEST,GREEN,25,PINAL,4021,ANGELA GREEN
SADDLEBROOKE WEST,REPUBLICAN,1361,PINAL,4021,MARTHA MCSALLY
SAFFORD #15,DEMOCRAT,386,GRAHAM,4009,KYRSTEN SINEMA
SAFFORD #15,GREEN,35,GRAHAM,4009,ANGELA GREEN
SAFFORD #15,REPUBLICAN,505,GRAHAM,4009,MARTHA MCSALLY
SAFFORD #2,DEMOCRAT,301,GRAHAM,4009,KYRSTEN SINEMA
SAFFORD #2,GREEN,37,GRAHAM,4009,ANGELA GREEN
SAFFORD #2,REPUBLICAN,457,GRAHAM,4009,MARTHA MCSALLY
SAFFORD #3,DEMOCRAT,115,GRAHAM,4009,KYRSTEN SINEMA
SAFFORD #3,GREEN,8,GRAHAM,4009,ANGELA GREEN
SAFFORD #3,REPUBLICAN,256,GRAHAM,4009,MARTHA MCSALLY
SAN CARLOS,DEMOCRAT,678,GILA,4007,KYRSTEN SINEMA
SAN CARLOS,GREEN,43,GILA,4007,ANGELA GREEN
SAN CARLOS,REPUBLICAN,128,GILA,4007,MARTHA MCSALLY
SAN MANUEL,DEMOCRAT,562,PINAL,4021,KYRSTEN SINEMA
SAN MANUEL,GREEN,26,PINAL,4021,ANGELA GREEN
SAN MANUEL,REPUBLICAN,536,PINAL,4021,MARTHA MCSALLY
SAN SIMON,DEMOCRAT,28,COCHISE,4003,KYRSTEN SINEMA
SAN SIMON,GREEN,5,COCHISE,4003,ANGELA GREEN
SAN SIMON,REPUBLICAN,118,COCHISE,4003,MARTHA MCSALLY
SAN TAN,DEMOCRAT,175,PINAL,4021,KYRSTEN SINEMA
SAN TAN,GREEN,14,PINAL,4021,ANGELA GREEN
SAN TAN,REPUBLICAN,43,PINAL,4021,MARTHA MCSALLY
SAN TAN HEIGHTS,DEMOCRAT,555,PINAL,4021,KYRSTEN SINEMA
SAN TAN HEIGHTS,GREEN,27,PINAL,4021,ANGELA GREEN
SAN TAN HEIGHTS,REPUBLICAN,796,PINAL,4021,MARTHA MCSALLY
SAN TAN PARK,DEMOCRAT,651,PINAL,4021,KYRSTEN SINEMA
SAN TAN PARK,GREEN,47,PINAL,4021,ANGELA GREEN
SAN TAN PARK,REPUBLICAN,832,PINAL,4021,MARTHA MCSALLY
SAN TAN RANCHES,DEMOCRAT,335,PINAL,4021,KYRSTEN SINEMA
SAN TAN RANCHES,GREEN,25,PINAL,4021,ANGELA GREEN
SAN TAN RANCHES,REPUBLICAN,670,PINAL,4021,MARTHA MCSALLY
SANTA CRUZ 13,DEMOCRAT,144,SANTA CRUZ,4023,KYRSTEN SINEMA
SANTA CRUZ 13,GREEN,4,SANTA CRUZ,4023,ANGELA GREEN
SANTA CRUZ 13,REPUBLICAN,71,SANTA CRUZ,4023,MARTHA MCSALLY
SANTA ROSA,DEMOCRAT,437,PINAL,4021,KYRSTEN SINEMA
SANTA ROSA,GREEN,29,PINAL,4021,ANGELA GREEN
SANTA ROSA,REPUBLICAN,450,PINAL,4021,MARTHA MCSALLY
SAWMILL,DEMOCRAT,336,APACHE,4001,KYRSTEN SINEMA
SAWMILL,GREEN,19,APACHE,4001,ANGELA GREEN
SAWMILL,REPUBLICAN,37,APACHE,4001,MARTHA MCSALLY
SCHNEPF,DEMOCRAT,419,PINAL,4021,KYRSTEN SINEMA
SCHNEPF,GREEN,39,PINAL,4021,ANGELA GREEN
SCHNEPF,REPUBLICAN,792,PINAL,4021,MARTHA MCSALLY
SENITA,DEMOCRAT,616,PINAL,4021,KYRSTEN SINEMA
SENITA,GREEN,26,PINAL,4021,ANGELA GREEN
SENITA,REPUBLICAN,540,PINAL,4021,MARTHA MCSALLY
SIERRA ANCHA,DEMOCRAT,21,GILA,4007,KYRSTEN SINEMA
SIERRA ANCHA,GREEN,4,GILA,4007,ANGELA GREEN
SIERRA ANCHA,REPUBLICAN,66,GILA,4007,MARTHA MCSALLY
SILVERBELL,DEMOCRAT,287,PINAL,4021,KYRSTEN SINEMA
SILVERBELL,GREEN,43,PINAL,4021,ANGELA GREEN
SILVERBELL,REPUBLICAN,521,PINAL,4021,MARTHA MCSALLY
SKYLINE RANCH,DEMOCRAT,544,PINAL,4021,KYRSTEN SINEMA
SKYLINE RANCH,GREEN,33,PINAL,4021,ANGELA GREEN
SKYLINE RANCH,REPUBLICAN,738,PINAL,4021,MARTHA MCSALLY
SOLOMON #1,DEMOCRAT,227,GRAHAM,4009,KYRSTEN SINEMA
SOLOMON #1,GREEN,25,GRAHAM,4009,ANGELA GREEN
SOLOMON #1,REPUBLICAN,351,GRAHAM,4009,MARTHA MCSALLY
SONOITA 15,DEMOCRAT,261,SANTA CRUZ,4023,KYRSTEN SINEMA
SONOITA 15,GREEN,9,SANTA CRUZ,4023,ANGELA GREEN
SONOITA 15,REPUBLICAN,418,SANTA CRUZ,4023,MARTHA MCSALLY
SPRINGERVILLE 70.1/70.2,DEMOCRAT,185,APACHE,4001,KYRSTEN SINEMA
SPRINGERVILLE 70.1/70.2,GREEN,17,APACHE,4001,ANGELA GREEN
SPRINGERVILLE 70.1/70.2,REPUBLICAN,448,APACHE,4001,MARTHA MCSALLY
ST DAVID,DEMOCRAT,302,COCHISE,4003,KYRSTEN SINEMA
ST DAVID,GREEN,21,COCHISE,4003,ANGELA GREEN
ST DAVID,REPUBLICAN,987,COCHISE,4003,MARTHA MCSALLY
ST JOHNS 61.1-61.4,DEMOCRAT,213,APACHE,4001,KYRSTEN SINEMA
ST JOHNS 61.1-61.4,GREEN,25,APACHE,4001,ANGELA GREEN
ST JOHNS 61.1-61.4,REPUBLICAN,608,APACHE,4001,MARTHA MCSALLY
ST MICHAELS 65.1 SD08,DEMOCRAT,850,APACHE,4001,KYRSTEN SINEMA
ST MICHAELS 65.1 SD08,GREEN,45,APACHE,4001,ANGELA GREEN
ST MICHAELS 65.1 SD08,REPUBLICAN,141,APACHE,4001,MARTHA MCSALLY
STANFIELD,DEMOCRAT,95,PINAL,4021,KYRSTEN SINEMA
STANFIELD,GREEN,8,PINAL,4021,ANGELA GREEN
STANFIELD,REPUBLICAN,128,PINAL,4021,MARTHA MCSALLY
STAR VALLEY,DEMOCRAT,431,GILA,4007,KYRSTEN SINEMA
STAR VALLEY,GREEN,29,GILA,4007,ANGELA GREEN
STAR VALLEY,REPUBLICAN,1159,GILA,4007,MARTHA MCSALLY
STEAMBOAT,DEMOCRAT,539,APACHE,4001,KYRSTEN SINEMA
STEAMBOAT,GREEN,22,APACHE,4001,ANGELA GREEN
STEAMBOAT,REPUBLICAN,45,APACHE,4001,MARTHA MCSALLY
SUNIZONA,DEMOCRAT,103,COCHISE,4003,KYRSTEN SINEMA
SUNIZONA,GREEN,11,COCHISE,4003,ANGELA GREEN
SUNIZONA,REPUBLICAN,216,COCHISE,4003,MARTHA MCSALLY
SUPERIOR,DEMOCRAT,621,PINAL,4021,KYRSTEN SINEMA
SUPERIOR,GREEN,32,PINAL,4021,ANGELA GREEN
SUPERIOR,REPUBLICAN,227,PINAL,4021,MARTHA MCSALLY
SUPERIOR WEST,DEMOCRAT,7,PINAL,4021,KYRSTEN SINEMA
SUPERIOR WEST,GREEN,1,PINAL,4021,ANGELA GREEN
SUPERIOR WEST,REPUBLICAN,19,PINAL,4021,MARTHA MCSALLY
SUPERSTITION MOUNTAIN,DEMOCRAT,725,PINAL,4021,KYRSTEN SINEMA
SUPERSTITION MOUNTAIN,GREEN,27,PINAL,4021,ANGELA GREEN
SUPERSTITION MOUNTAIN,REPUBLICAN,1236,PINAL,4021,MARTHA MCSALLY
SUTTON SUMMIT,DEMOCRAT,26,PINAL,4021,KYRSTEN SINEMA
SUTTON SUMMIT,GREEN,1,PINAL,4021,ANGELA GREEN
SUTTON SUMMIT,REPUBLICAN,59,PINAL,4021,MARTHA MCSALLY
SV AVENIDA DEL SOL,DEMOCRAT,494,COCHISE,4003,KYRSTEN SINEMA
SV AVENIDA DEL SOL,GREEN,27,COCHISE,4003,ANGELA GREEN
SV AVENIDA DEL SOL,REPUBLICAN,840,COCHISE,4003,MARTHA MCSALLY
SV BUFFALO SOLDIER,DEMOCRAT,650,COCHISE,4003,KYRSTEN SINEMA
SV BUFFALO SOLDIER,GREEN,38,COCHISE,4003,ANGELA GREEN
SV BUFFALO SOLDIER,REPUBLICAN,1177,COCHISE,4003,MARTHA MCSALLY
SV BUSBY,DEMOCRAT,385,COCHISE,4003,KYRSTEN SINEMA
SV BUSBY,GREEN,27,COCHISE,4003,ANGELA GREEN
SV BUSBY,REPUBLICAN,521,COCHISE,4003,MARTHA MCSALLY
SV CARMELITA,DEMOCRAT,270,COCHISE,4003,KYRSTEN SINEMA
SV CARMELITA,GREEN,27,COCHISE,4003,ANGELA GREEN
SV CARMELITA,REPUBLICAN,389,COCHISE,4003,MARTHA MCSALLY
SV CLOUD,DEMOCRAT,212,COCHISE,4003,KYRSTEN SINEMA
SV CLOUD,GREEN,24,COCHISE,4003,ANGELA GREEN
SV CLOUD,REPUBLICAN,301,COCHISE,4003,MARTHA MCSALLY
SV COLLEGE,DEMOCRAT,387,COCHISE,4003,KYRSTEN SINEMA
SV COLLEGE,GREEN,37,COCHISE,4003,ANGELA GREEN
SV COLLEGE,REPUBLICAN,634,COCHISE,4003,MARTHA MCSALLY
SV COUNTRY CLUB,DEMOCRAT,524,COCHISE,4003,KYRSTEN SINEMA
SV COUNTRY CLUB,GREEN,23,COCHISE,4003,ANGELA GREEN
SV COUNTRY CLUB,REPUBLICAN,1184,COCHISE,4003,MARTHA MCSALLY
SV ESTATES,DEMOCRAT,382,COCHISE,4003,KYRSTEN SINEMA
SV ESTATES,GREEN,29,COCHISE,4003,ANGELA GREEN
SV ESTATES,REPUBLICAN,713,COCHISE,4003,MARTHA MCSALLY
SV HOPI,DEMOCRAT,359,COCHISE,4003,KYRSTEN SINEMA
SV HOPI,GREEN,34,COCHISE,4003,ANGELA GREEN
SV HOPI,REPUBLICAN,528,COCHISE,4003,MARTHA MCSALLY
SV MOSON,DEMOCRAT,324,COCHISE,4003,KYRSTEN SINEMA
SV MOSON,GREEN,33,COCHISE,4003,ANGELA GREEN
SV MOSON,REPUBLICAN,886,COCHISE,4003,MARTHA MCSALLY
SV PUEBLO DEL SOL,DEMOCRAT,340,COCHISE,4003,KYRSTEN SINEMA
SV PUEBLO DEL SOL,GREEN,22,COCHISE,4003,ANGELA GREEN
SV PUEBLO DEL SOL,REPUBLICAN,510,COCHISE,4003,MARTHA MCSALLY
SV RAMSEY,DEMOCRAT,298,COCHISE,4003,KYRSTEN SINEMA
SV RAMSEY,GREEN,22,COCHISE,4003,ANGELA GREEN
SV RAMSEY,REPUBLICAN,754,COCHISE,4003,MARTHA MCSALLY
SV SNYDER,DEMOCRAT,283,COCHISE,4003,KYRSTEN SINEMA
SV SNYDER,GREEN,21,COCHISE,4003,ANGELA GREEN
SV SNYDER,REPUBLICAN,422,COCHISE,4003,MARTHA MCSALLY
SV SOLDIER CREEK,DEMOCRAT,514,COCHISE,4003,KYRSTEN SINEMA
SV SOLDIER CREEK,GREEN,39,COCHISE,4003,ANGELA GREEN
SV SOLDIER CREEK,REPUBLICAN,569,COCHISE,4003,MARTHA MCSALLY
SV TOWN & COUNTRY,DEMOCRAT,378,COCHISE,4003,KYRSTEN SINEMA
SV TOWN & COUNTRY,GREEN,24,COCHISE,4003,ANGELA GREEN
SV TOWN & COUNTRY,REPUBLICAN,941,COCHISE,4003,MARTHA MCSALLY
SV VILLAGE MEADOWS,DEMOCRAT,518,COCHISE,4003,KYRSTEN SINEMA
SV VILLAGE MEADOWS,GREEN,37,COCHISE,4003,ANGELA GREEN
SV VILLAGE MEADOWS,REPUBLICAN,1030,COCHISE,4003,MARTHA MCSALLY
SV VISTA VILLAGE,DEMOCRAT,356,COCHISE,4003,KYRSTEN SINEMA
SV VISTA VILLAGE,GREEN,32,COCHISE,4003,ANGELA GREEN
SV VISTA VILLAGE,REPUBLICAN,562,COCHISE,4003,MARTHA MCSALLY
SV YAQUI,DEMOCRAT,464,COCHISE,4003,KYRSTEN SINEMA
SV YAQUI,GREEN,21,COCHISE,4003,ANGELA GREEN
SV YAQUI,REPUBLICAN,1184,COCHISE,4003,MARTHA MCSALLY
SWEETWATER 76.1,DEMOCRAT,243,APACHE,4001,KYRSTEN SINEMA
SWEETWATER 76.1,GREEN,9,APACHE,4001,ANGELA GREEN
SWEETWATER 76.1,REPUBLICAN,53,APACHE,4001,MARTHA MCSALLY
TACHEE 78.1,DEMOCRAT,207,APACHE,4001,KYRSTEN SINEMA
TACHEE 78.1,GREEN,8,APACHE,4001,ANGELA GREEN
TACHEE 78.1,REPUBLICAN,33,APACHE,4001,MARTHA MCSALLY
TEEC NOS POS 80.1,DEMOCRAT,261,APACHE,4001,KYRSTEN SINEMA
TEEC NOS POS 80.1,GREEN,15,APACHE,4001,ANGELA GREEN
TEEC NOS POS 80.1,REPUBLICAN,52,APACHE,4001,MARTHA MCSALLY
THATCHER #6,DEMOCRAT,86,GRAHAM,4009,KYRSTEN SINEMA
THATCHER #6,GREEN,3,GRAHAM,4009,ANGELA GREEN
THATCHER #6,REPUBLICAN,412,GRAHAM,4009,MARTHA MCSALLY
THATCHER #7,DEMOCRAT,245,GRAHAM,4009,KYRSTEN SINEMA
THATCHER #7,GREEN,44,GRAHAM,4009,ANGELA GREEN
THATCHER #7,REPUBLICAN,783,GRAHAM,4009,MARTHA MCSALLY
THUNDERBIRD #14,DEMOCRAT,43,GRAHAM,4009,KYRSTEN SINEMA
THUNDERBIRD #14,GREEN,6,GRAHAM,4009,ANGELA GREEN
THUNDERBIRD #14,REPUBLICAN,147,GRAHAM,4009,MARTHA MCSALLY
THUNDERBIRD FARMS,DEMOCRAT,326,PINAL,4021,KYRSTEN SINEMA
THUNDERBIRD FARMS,GREEN,25,PINAL,4021,ANGELA GREEN
THUNDERBIRD FARMS,REPUBLICAN,600,PINAL,4021,MARTHA MCSALLY
TOLTEC,DEMOCRAT,678,PINAL,4021,KYRSTEN SINEMA
TOLTEC,GREEN,34,PINAL,4021,ANGELA GREEN
TOLTEC,REPUBLICAN,844,PINAL,4021,MARTHA MCSALLY
TOLTEC SOUTH,DEMOCRAT,464,PINAL,4021,KYRSTEN SINEMA
TOLTEC SOUTH,GREEN,54,PINAL,4021,ANGELA GREEN
TOLTEC SOUTH,REPUBLICAN,773,PINAL,4021,MARTHA MCSALLY
TOMBSTONE,DEMOCRAT,284,COCHISE,4003,KYRSTEN SINEMA
TOMBSTONE,GREEN,35,COCHISE,4003,ANGELA GREEN
TOMBSTONE,REPUBLICAN,787,COCHISE,4003,MARTHA MCSALLY
TONTO BASIN,DEMOCRAT,207,GILA,4007,KYRSTEN SINEMA
TONTO BASIN,GREEN,21,GILA,4007,ANGELA GREEN
TONTO BASIN,REPUBLICAN,627,GILA,4007,MARTHA MCSALLY
TUBAC 11,DEMOCRAT,755,SANTA CRUZ,4023,KYRSTEN SINEMA
TUBAC 11,GREEN,23,SANTA CRUZ,4023,ANGELA GREEN
TUBAC 11,REPUBLICAN,498,SANTA CRUZ,4023,MARTHA MCSALLY
VERNON 82.1-82.6,DEMOCRAT,224,APACHE,4001,KYRSTEN SINEMA
VERNON 82.1-82.6,GREEN,32,APACHE,4001,ANGELA GREEN
VERNON 82.1-82.6,REPUBLICAN,764,APACHE,4001,MARTHA MCSALLY
WALKER BUTTE,DEMOCRAT,608,PINAL,4021,KYRSTEN SINEMA
WALKER BUTTE,GREEN,49,PINAL,4021,ANGELA GREEN
WALKER BUTTE,REPUBLICAN,843,PINAL,4021,MARTHA MCSALLY
